302.62338	0.13836925
305.48328	1.0496114
310.12057	6.4325323
314.37747	20.592659
317.21625	29.701527
321.48126	40.715088
323.60876	48.16777
327.88422	55.123924
330.37204	61.583004
335.73193	64.23348
338.57925	70.03018
342.87222	70.19638
346.79565	74.91677
350.73337	74.08927
355.37964	75.99441
359.3212	73.67643
364.33014	73.677124
368.99902	66.80501
375.10947	55.875683
379.43677	42.710392
383.40158	31.366747
386.2935	19.857346
390.25833	8.5137
396.35812	1.7245874
400.6549	0.40031126
406.38004	0.15268841

