375.61105	0.06563775
380.62	0.06632902
387.7754	0.15012084
391.70694	1.7239455
394.55405	7.603445
395.9617	16.712114
397.71713	29.712635
399.47382	42.21633
401.21878	59.27426
406.54858	73.60014
411.89954	79.7284
419.046	83.28998
433.7033	87.84624
443.00305	88.84117
457.30792	91.32728
482.34668	93.649254
497.014	94.31371
511.6822	94.64695
521.3468	92.90939
527.0687	93.90384
529.5826	90.260796
532.15106	65.41985
533.63745	43.973736
535.4741	25.425823
537.6484	14.744365
541.2526	4.4771266
547.3437	1.0829899
554.14343	0.33868948
570.24384	0.25810713
