581	0.001160308835
580.5	0.001264490187
580	0.001476737903
579.5	0.001793568255
579	0.002225759206
578.5	0.00218640035
578	0.002277978463
577.5	0.002252814826
577	0.002175948583
576.5	0.001765034744
576	0.001778512145
575.5	0.001370181097
575	0.001562401536
574.5	0.001535143587
574	0.001401916146
573.5	0.00156648003
573	0.001720551867
572.5	0.002029372845
572	0.002399188466
571.5	0.003005030798
571	0.003782335203
570.5	0.004462969955
570	0.006487387232
569.5	0.007921215147
569	0.0105817141
568.5	0.01311884075
568	0.01597821712
567.5	0.01823115163
567	0.0200852789
566.5	0.02116667107
566	0.02217010409
565.5	0.02292086184
565	0.02380511165
564.5	0.02551723085
564	0.02730671316
563.5	0.03055107407
563	0.03505966812
562.5	0.04126996547
562	0.04963808879
561.5	0.06159918755
561	0.07687298208
560.5	0.09785100073
560	0.1242612749
559.5	0.1577627659
559	0.1994020045
558.5	0.2480797917
558	0.3074184358
557.5	0.3761284649
557	0.4556539953
556.5	0.552549243
556	0.6680036783
555.5	0.8143967986
555	1.004168987
554.5	1.253291726
554	1.589603662
553.5	2.038546801
553	2.651032925
552.5	3.468655825
552	4.55173111
551.5	6.047500134
551	7.97510004
550.5	10.50260448
550	13.87680054
549.5	18.15815926
549	23.64210129
548.5	30.4564476
548	38.56450653
547.5	47.87779617
547	57.75436783
546.5	67.74462128
546	76.75500488
545.5	84.26250458
545	90.16783905
544.5	94.10374451
544	96.53027344
543.5	97.92634583
543	98.63555908
542.5	98.92764282
542	99.06285095
541.5	99.04896545
541	99.00849915
540.5	98.93849945
540	98.88557434
539.5	98.8395462
539	98.84484863
538.5	98.87518311
538	98.94233704
537.5	99.0292511
537	99.11251068
536.5	99.19459534
536	99.26755524
535.5	99.28901672
535	99.28330231
534.5	99.23118591
534	99.1396637
533.5	99.03676605
533	98.93799591
532.5	98.85783386
532	98.78295135
531.5	98.77563477
531	98.79749298
530.5	98.84792328
530	98.92295837
529.5	98.96389008
529	98.94363403
528.5	98.86253357
528	98.71606445
527.5	98.50335693
527	98.28250122
526.5	98.05410004
526	97.89235687
525.5	97.80384064
525	97.8458252
524.5	97.99280548
524	98.23547363
523.5	98.48886108
523	98.74562836
522.5	98.96829987
522	99.06848907
521.5	99.07642365
521	98.97075653
520.5	98.79960632
520	98.58681488
519.5	98.38287354
519	98.19764709
518.5	98.09468079
518	98.05580902
517.5	98.11667633
517	98.23849487
516.5	98.40074158
516	98.58740234
515.5	98.80865479
515	99.01026154
514.5	99.16478729
514	99.29558563
513.5	99.36460114
513	99.40247345
512.5	99.40911865
512	99.38587189
511.5	99.35251617
511	99.324646
510.5	99.31510925
510	99.33609009
509.5	99.35971069
509	99.3901825
508.5	99.38962555
508	99.38309479
507.5	99.3458786
507	99.25276947
506.5	99.13755798
506	98.99996948
505.5	98.89377594
505	98.82552338
504.5	98.80078888
504	98.83516693
503.5	98.92920685
503	99.05010986
502.5	99.16487122
502	99.26819611
501.5	99.34690094
501	99.35228729
500.5	99.3265152
500	99.28595734
499.5	99.21828461
499	99.17279816
498.5	99.14543915
498	99.15518188
497.5	99.1756897
497	99.22703552
496.5	99.25369263
496	99.30370331
495.5	99.34371185
495	99.34369659
494.5	99.36745453
494	99.38496399
493.5	99.3805542
493	99.37963867
492.5	99.36159515
492	99.3476181
491.5	99.31707764
491	99.28067017
490.5	99.2436676
490	99.21911621
489.5	99.19379425
489	99.17834473
488.5	99.15454102
488	99.12652588
487.5	99.07648468
487	99.00915527
486.5	98.91838074
486	98.79062653
485.5	98.71712494
485	98.64162445
484.5	98.66255188
484	98.7507782
483.5	98.853508
483	98.9828186
482.5	99.1202774
482	99.21271515
481.5	99.24913025
481	99.23867035
480.5	99.19151306
480	99.13278198
479.5	99.08924103
479	99.07624054
478.5	99.08699799
478	99.07717133
477.5	99.09854126
477	99.0345459
476.5	98.95402527
476	98.8138504
475.5	98.67500305
475	98.55789948
474.5	98.50215912
474	98.50852203
473.5	98.58007813
473	98.69681549
472.5	98.83204651
472	98.90556335
471.5	98.94023895
471	98.90934753
470.5	98.84313202
470	98.75896454
469.5	98.70335388
469	98.6759491
468.5	98.71567535
468	98.7759552
467.5	98.85895538
467	98.91584778
466.5	98.95290375
466	98.97136688
465.5	98.96224976
465	98.91104889
464.5	98.85689545
464	98.77375031
463.5	98.71284485
463	98.65429688
462.5	98.65953827
462	98.66825104
461.5	98.71446228
461	98.79098511
460.5	98.88188171
460	98.94213867
459.5	98.98068237
459	98.95835114
458.5	98.91863251
458	98.82686615
457.5	98.78275299
457	98.79070282
456.5	98.84568024
456	98.91182709
455.5	99.03427124
455	99.08615112
454.5	99.04312897
454	98.9050827
453.5	98.70713806
453	98.50141144
452.5	98.35482788
452	98.30427551
451.5	98.36524963
451	98.51236725
450.5	98.69920349
450	98.82470703
449.5	98.8633194
449	98.79921722
448.5	98.69085693
448	98.59616852
447.5	98.55384827
447	98.6085434
446.5	98.74620819
446	98.9082489
445.5	99.02064514
445	99.079216
444.5	98.99552155
444	98.82765198
443.5	98.64463806
443	98.46751404
442.5	98.37863159
442	98.39470673
441.5	98.49745941
441	98.6699295
440.5	98.86294556
440	99.03024292
439.5	99.10851288
439	99.109375
438.5	99.00947571
438	98.84127045
437.5	98.69193268
437	98.53886414
436.5	98.47171021
436	98.47176361
435.5	98.45861053
435	98.41062164
434.5	98.27503204
434	98.04242706
433.5	97.68806458
433	97.30351257
432.5	97.00539398
432	96.88262939
431.5	96.94384003
431	97.17299652
430.5	97.46202087
430	97.68561554
429.5	97.78192902
429	97.7271347
428.5	97.62889862
428	97.54730225
427.5	97.56771088
427	97.73937988
426.5	98.04833221
426	98.33992004
425.5	98.59268951
425	98.75715637
424.5	98.81305695
